ensembl_id,PC3_Normoxia_S1,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S2,LNCAP_Normoxia_S1
ENSG00000264319,0,0,0,0,0,0,0,0
ENSG00000264322,0,0,0,0,0,0,0,0
ENSG00000264324,0,0,0,0,0,0,1,0
ENSG00000264330,0,0,0,0,0,0,0,0
ENSG00000264334,0,14,13,47,0,0,0,28
ENSG00000264339,0,0,0,0,0,0,0,0
ENSG00000264340,0,0,1,0,0,0,0,0
ENSG00000264341,0,0,0,0,0,0,0,0
ENSG00000264342,0,0,0,0,0,0,0,0
ENSG00000264343,2,0,0,0,6,0,2,0
ENSG00000264345,0,0,0,2,0,0,0,0
ENSG00000264346,0,0,0,0,0,0,0,0
ENSG00000264349,1,0,4,0,2,0,6,1
ENSG00000264350,0,5,4,3,2,0,0,5
ENSG00000264352,0,0,0,0,0,0,0,0
ENSG00000264354,1,0,0,0,0,0,0,0
ENSG00000264357,0,0,0,0,0,1,0,0
ENSG00000264358,0,0,0,0,0,0,1,0
ENSG00000264359,0,0,0,0,0,0,1,0
ENSG00000264364,566,9847,11270,13931,1553,524,1495,10741
ENSG00000264365,0,0,0,0,0,0,0,0
ENSG00000264370,0,0,0,0,0,0,0,0
ENSG00000264371,0,0,0,0,0,0,1,0
ENSG00000264373,0,0,0,1,0,0,0,0
ENSG00000264377,0,0,0,0,0,0,1,0
ENSG00000264379,1,0,0,0,6,1,3,0
ENSG00000264384,0,0,0,0,0,0,0,0
ENSG00000264386,0,0,0,0,0,0,0,0
ENSG00000264387,0,0,0,0,0,0,0,0
ENSG00000264388,0,0,0,0,0,0,0,0
ENSG00000264390,0,0,0,0,0,0,0,0
ENSG00000264391,0,0,0,0,0,0,0,0
ENSG00000264395,2,0,0,0,7,3,8,0
ENSG00000264397,0,0,0,0,0,0,0,0
ENSG00000264399,0,0,0,0,0,0,0,0
ENSG00000264400,0,0,0,0,0,0,0,1
ENSG00000264402,0,0,0,0,0,1,0,0
ENSG00000264404,0,0,0,0,0,0,0,0
ENSG00000264405,0,0,0,0,0,0,0,0
ENSG00000264406,0,0,0,0,0,0,0,0
ENSG00000264408,1,0,0,1,0,1,0,0
ENSG00000264419,0,0,0,0,0,0,0,0
ENSG00000264421,0,0,0,0,0,0,0,0
ENSG00000264422,0,0,0,0,0,0,0,0
ENSG00000264423,0,0,0,0,0,0,0,0
ENSG00000264424,0,0,0,0,0,0,0,0
ENSG00000264425,11,41,48,42,20,7,31,26
ENSG00000264426,0,0,0,0,0,0,0,0
ENSG00000264429,0,0,0,0,0,0,0,0
ENSG00000264431,0,0,0,9,0,0,0,3
ENSG00000264434,0,0,0,0,0,0,0,0
ENSG00000264435,0,0,0,0,0,0,0,0
ENSG00000264438,0,0,0,0,0,0,0,0
ENSG00000264443,0,0,0,0,0,0,1,0
ENSG00000264444,0,0,0,0,0,0,0,0
ENSG00000264448,4,3,7,2,3,4,16,2
ENSG00000264449,0,0,0,0,2,0,0,0
ENSG00000264451,1,0,1,0,0,0,0,0
ENSG00000264452,0,0,0,0,0,0,0,0
ENSG00000264456,10,26,19,33,9,3,19,23
ENSG00000264458,0,1,1,1,0,0,0,5
ENSG00000264462,0,0,0,0,0,0,0,0
ENSG00000264464,0,0,0,0,0,0,0,0
ENSG00000264468,0,0,0,0,0,0,0,0
ENSG00000264470,0,0,0,0,0,0,0,0
ENSG00000264472,0,0,0,0,0,0,0,0
ENSG00000264474,0,0,0,0,0,0,0,0
ENSG00000264475,0,0,0,0,0,0,0,0
ENSG00000264477,0,0,0,2,0,0,0,0
ENSG00000264480,0,0,0,0,0,0,0,0
ENSG00000264482,0,0,0,0,0,0,0,0
ENSG00000264483,0,0,1,0,0,0,0,0
ENSG00000264484,0,0,0,0,0,0,0,0
ENSG00000264486,0,0,0,0,0,0,0,0
ENSG00000264488,0,0,0,0,0,0,0,0
ENSG00000264490,0,0,0,0,0,0,0,0
ENSG00000264491,0,0,0,0,0,0,0,0
ENSG00000264493,0,0,0,0,0,0,0,0
ENSG00000264494,0,0,0,0,0,0,0,0
ENSG00000264497,0,0,0,0,0,0,0,0
ENSG00000264500,0,1,2,1,0,1,0,0
ENSG00000264501,0,0,0,0,0,0,0,0
ENSG00000264503,0,0,0,0,0,0,0,0
ENSG00000264511,0,0,0,0,0,0,0,0
ENSG00000264512,0,0,0,0,0,0,0,0
ENSG00000264513,0,0,0,0,0,0,0,0
ENSG00000264514,0,0,0,0,0,0,0,0
ENSG00000264515,0,0,2,0,0,0,0,0
ENSG00000264519,0,0,0,0,0,0,0,0
ENSG00000264520,0,0,0,0,0,0,1,2
ENSG00000264522,340,4986,5873,4642,1203,354,954,3858
ENSG00000264525,0,0,0,0,0,0,0,0
ENSG00000264529,0,0,0,0,0,0,2,0
ENSG00000264530,0,0,0,0,0,0,0,0
ENSG00000264534,0,0,0,0,0,0,0,0
ENSG00000264536,0,0,0,0,0,0,0,0
ENSG00000264538,63,406,550,518,184,55,195,494
ENSG00000264539,0,0,0,0,0,0,0,0
ENSG00000264540,0,0,0,0,0,0,0,0
ENSG00000264545,0,0,0,0,0,0,0,0
ENSG00000264546,4,0,0,0,2,1,5,0
ENSG00000264548,1,10,9,23,0,1,3,7
ENSG00000264549,0,0,0,0,0,0,0,0
ENSG00000264553,0,0,0,0,0,0,0,0
ENSG00000264554,0,0,0,0,0,0,0,0
ENSG00000264558,0,0,0,1,0,0,0,0
ENSG00000264559,0,0,0,0,0,0,0,0
ENSG00000264563,0,0,0,0,0,0,0,0
ENSG00000264564,2,0,0,0,0,0,0,0
ENSG00000264566,0,2,1,0,14,6,1,0
ENSG00000264569,0,11,16,20,0,1,1,21
ENSG00000264570,0,6,2,1,0,0,0,8
ENSG00000264571,0,0,0,0,0,0,0,0
ENSG00000264572,0,0,0,0,0,0,0,1
ENSG00000264573,0,0,0,0,73,33,0,0
ENSG00000264574,0,0,0,0,0,0,0,0
ENSG00000264575,20,84,96,139,47,10,54,117
ENSG00000264577,2,2,1,6,1,0,2,1
ENSG00000264578,0,0,1,0,0,0,0,0
ENSG00000264580,0,5,2,3,0,0,0,3
ENSG00000264582,0,0,0,1,3,1,1,1
ENSG00000264583,0,0,0,0,0,0,0,0
ENSG00000264585,2,0,0,0,1,2,2,0
ENSG00000264587,0,0,0,0,0,0,0,0
ENSG00000264589,0,1,0,0,1,1,0,2
ENSG00000264592,0,0,0,0,0,0,0,0
ENSG00000264595,0,5,11,13,0,0,0,10
ENSG00000264596,2,1,1,0,8,0,4,0
ENSG00000264598,0,0,0,0,0,0,0,0
ENSG00000264603,0,0,0,0,0,0,0,0
ENSG00000264607,0,0,0,0,0,0,0,0
ENSG00000264610,0,0,0,0,1,0,0,0
ENSG00000264613,0,0,0,0,0,0,0,0
ENSG00000264614,0,0,0,0,0,0,0,0
ENSG00000264615,0,0,0,0,0,0,0,0
ENSG00000264616,1,0,0,0,1,0,1,0
ENSG00000264617,0,0,0,0,0,0,0,0
ENSG00000264618,0,0,0,0,14,4,1,0
ENSG00000264621,0,0,0,0,0,0,0,0
ENSG00000264622,0,0,0,1,0,0,0,0
ENSG00000264623,0,0,0,0,0,0,0,0
ENSG00000264630,0,0,0,0,0,0,0,0
ENSG00000264633,0,0,0,0,0,0,0,0
ENSG00000264634,0,0,0,0,0,0,0,0
ENSG00000264635,4,7,3,8,11,5,15,7
ENSG00000264638,0,0,0,0,0,0,0,0
ENSG00000264643,0,0,0,0,0,0,0,0
ENSG00000264644,0,3,2,2,2,1,1,1
ENSG00000264647,0,0,0,3,0,0,0,1
ENSG00000264653,0,0,0,0,1,0,4,0
ENSG00000264655,0,2,1,2,3,0,0,9
ENSG00000264657,0,0,0,0,0,0,0,0
ENSG00000264658,0,0,0,0,0,0,0,0
ENSG00000264659,0,0,0,0,0,0,0,0
ENSG00000264660,0,0,0,0,0,0,0,0
ENSG00000264661,0,0,1,0,0,0,0,0
ENSG00000264662,0,0,0,0,0,0,0,0
ENSG00000264663,0,0,0,1,0,0,0,0
ENSG00000264666,0,2,2,4,1,0,0,3
ENSG00000264668,0,0,0,0,0,0,0,0
ENSG00000264672,3,10,13,12,8,1,11,15
ENSG00000264673,0,0,0,0,0,0,0,0
ENSG00000264675,0,0,0,0,0,0,1,0
ENSG00000264676,0,0,0,0,0,0,0,0
ENSG00000264678,2,0,0,0,1,0,3,0
ENSG00000264684,0,0,0,0,0,0,0,0
ENSG00000264685,0,0,0,0,0,0,0,0
ENSG00000264689,0,0,0,0,0,0,0,0
ENSG00000264693,1,0,0,2,0,0,0,0
ENSG00000264695,0,0,0,0,0,0,0,0
ENSG00000264697,0,0,0,0,0,0,0,0
ENSG00000264698,0,0,0,0,0,0,0,0
ENSG00000264699,2,0,1,0,3,0,2,0
ENSG00000264701,0,0,0,0,0,0,0,0
ENSG00000264703,0,0,0,0,0,0,0,0
ENSG00000264705,0,0,0,0,0,0,0,0
ENSG00000264706,0,0,0,0,0,0,0,0
ENSG00000264707,0,0,0,0,0,0,0,0
ENSG00000264712,0,0,0,0,0,0,0,0
ENSG00000264714,0,5,10,6,0,0,0,2
ENSG00000264717,0,0,1,0,0,0,0,0
ENSG00000264720,0,0,0,0,0,0,0,0
ENSG00000264722,0,0,0,0,0,0,0,0
ENSG00000264725,0,0,0,0,0,0,0,0
ENSG00000264727,0,0,0,2,0,0,0,0
ENSG00000264729,0,0,0,0,0,0,0,0
ENSG00000264732,0,0,0,0,0,0,0,0
ENSG00000264733,0,0,0,0,0,0,0,0
ENSG00000264734,0,4,6,8,0,0,0,10
ENSG00000264735,0,0,0,0,0,0,0,0
ENSG00000264736,0,0,1,0,0,0,0,0
ENSG00000264737,0,0,0,0,0,0,0,0
ENSG00000264739,0,0,0,0,0,0,0,0
ENSG00000264741,0,0,1,0,0,0,0,0
ENSG00000264743,4,11,7,11,6,2,11,15
ENSG00000264744,0,0,0,0,0,0,0,0
ENSG00000264745,1,0,1,3,5,0,3,4
ENSG00000264747,0,0,0,0,0,0,0,0
ENSG00000264750,0,0,0,0,0,0,0,0
ENSG00000264754,0,0,0,0,0,0,0,0
ENSG00000264755,0,0,0,0,0,0,0,0
ENSG00000264757,0,0,0,0,0,0,0,0
ENSG00000264760,0,0,0,0,0,0,0,0
ENSG00000264763,0,0,0,0,0,0,0,0
ENSG00000264764,0,0,0,0,0,0,0,0
ENSG00000264765,1,0,0,0,2,0,0,0
ENSG00000264767,0,0,0,0,0,0,0,0
ENSG00000264769,0,0,0,0,0,1,0,1
ENSG00000264772,5,1,0,1,2,3,5,0
ENSG00000264773,0,0,0,0,0,0,0,0
ENSG00000264775,0,0,1,1,0,0,2,0
ENSG00000264781,0,0,0,0,0,0,0,0
ENSG00000264785,0,0,0,0,0,0,0,0
ENSG00000264788,0,0,0,0,0,0,0,0
ENSG00000264790,0,0,0,0,0,0,0,0
ENSG00000264791,0,0,0,0,0,0,0,0
ENSG00000264792,0,0,0,0,0,0,0,0
ENSG00000264793,0,0,0,0,0,0,0,0
ENSG00000264796,0,0,0,0,0,0,0,2
ENSG00000264800,0,0,0,0,0,0,0,0
ENSG00000264801,0,0,0,0,0,1,2,0
ENSG00000264802,0,0,0,0,0,0,0,0
ENSG00000264803,0,0,0,0,0,0,0,0
ENSG00000264808,5,7,13,29,13,3,16,15
ENSG00000264809,0,0,0,0,0,0,0,0
ENSG00000264810,0,0,0,0,0,0,1,0
ENSG00000264812,1,0,1,4,1,1,1,3
ENSG00000264813,0,4,4,3,0,0,0,2
ENSG00000264814,0,0,0,0,0,0,0,0
ENSG00000264823,0,0,0,0,0,0,0,0
ENSG00000264824,0,0,0,0,0,0,0,0
ENSG00000264825,0,0,0,0,0,0,0,0
ENSG00000264829,0,0,0,0,0,0,0,0
ENSG00000264833,0,0,0,0,1,0,0,0
ENSG00000264834,0,3,0,0,0,0,2,2
ENSG00000264837,0,0,0,0,0,0,0,0
ENSG00000264840,0,0,0,0,0,0,0,0
ENSG00000264843,0,0,0,0,0,0,0,0
ENSG00000264845,0,3,2,2,0,0,1,6
ENSG00000264850,0,0,0,0,0,0,0,0
ENSG00000264853,5,3,1,2,3,2,4,0
ENSG00000264857,0,0,0,0,0,0,0,0
ENSG00000264859,0,0,0,0,0,0,0,0
ENSG00000264860,0,0,0,0,0,0,0,0
ENSG00000264862,0,0,0,0,0,0,1,0
ENSG00000264864,1,0,0,1,1,1,0,0
ENSG00000264869,0,0,0,0,0,0,0,0
ENSG00000264874,0,0,0,0,0,0,0,0
ENSG00000264876,0,0,0,0,0,0,0,0
ENSG00000264879,0,0,0,0,0,0,0,0
ENSG00000264880,0,0,0,0,0,0,0,0
ENSG00000264881,0,0,0,0,0,0,0,0
ENSG00000264892,0,0,0,0,0,0,0,0
ENSG00000264895,19,2,3,4,26,6,35,0
ENSG00000264897,0,0,0,0,0,0,0,0
ENSG00000264901,0,0,0,0,0,0,0,0
ENSG00000264902,0,0,0,0,0,0,0,0
ENSG00000264906,0,0,0,0,0,0,0,0
ENSG00000264907,0,0,0,0,0,0,0,0
ENSG00000264910,0,0,0,0,0,0,1,0
ENSG00000264911,1,0,0,0,0,1,1,0
ENSG00000264914,0,0,0,0,0,0,0,0
ENSG00000264916,4,0,0,0,213,34,12,0
ENSG00000264920,56,134,135,443,139,39,160,348
ENSG00000264922,0,0,0,0,0,0,0,0
ENSG00000264924,0,1,0,0,1,0,0,0
ENSG00000264926,0,0,0,0,0,0,0,0
ENSG00000264930,0,0,0,0,0,0,0,0
ENSG00000264931,0,0,0,0,1,0,0,0
ENSG00000264932,0,0,0,0,0,0,0,0
ENSG00000264933,0,0,0,0,0,0,0,0
ENSG00000264934,0,0,0,0,0,0,0,0
ENSG00000264937,0,0,0,0,0,0,0,0
ENSG00000264940,0,0,0,0,4,4,2,0
ENSG00000264941,0,0,0,0,0,0,0,0
ENSG00000264943,0,4,4,2,0,0,0,3
ENSG00000264947,0,0,0,0,0,0,0,0
ENSG00000264954,0,2,0,1,0,0,1,0
ENSG00000264956,0,70,78,129,0,0,0,97
ENSG00000264958,3,0,1,3,2,1,8,0
ENSG00000264961,0,1,0,0,0,2,1,0
ENSG00000264963,0,0,0,0,0,0,0,0
ENSG00000264964,2,2,3,9,9,4,5,6
ENSG00000264966,0,0,0,0,0,0,0,0
ENSG00000264968,1,9,17,18,1,0,4,23
ENSG00000264970,0,0,1,0,0,0,0,3
ENSG00000264971,0,0,0,0,0,0,0,0
ENSG00000264974,0,0,0,0,0,0,0,0
ENSG00000264975,0,0,0,0,0,0,0,0
ENSG00000264978,1,0,0,0,6,6,1,0
ENSG00000264979,0,0,0,0,0,0,0,0
ENSG00000264982,0,0,0,0,0,0,0,0
ENSG00000264984,0,0,0,0,0,0,1,0
ENSG00000264985,0,0,0,0,0,0,0,0
ENSG00000264986,0,0,0,0,0,0,0,0
ENSG00000264990,0,0,0,0,0,0,0,0
ENSG00000264994,0,0,0,0,0,0,1,0
ENSG00000264997,0,0,0,0,0,0,0,0
ENSG00000264999,0,0,0,0,0,0,0,0
ENSG00000265000,0,0,0,0,0,0,0,0
ENSG00000265003,0,0,0,0,0,0,0,0
ENSG00000265005,0,0,0,0,0,0,0,0
ENSG00000265007,0,0,0,0,0,0,0,0
ENSG00000265008,0,1,1,2,1,0,0,2
ENSG00000265010,0,3,0,3,1,1,3,1
ENSG00000265014,0,0,0,0,0,0,0,0
ENSG00000265015,1,2,1,1,0,0,1,0
ENSG00000265018,0,3,8,6,3,0,1,6
ENSG00000265019,0,0,0,0,0,0,0,0
ENSG00000265028,0,0,0,0,0,0,0,0
ENSG00000265031,0,0,0,0,0,0,0,0
ENSG00000265033,0,0,0,0,1,0,0,0
ENSG00000265038,0,1,0,0,0,0,0,0
ENSG00000265041,0,0,0,0,0,0,0,0
ENSG00000265043,0,1,0,0,0,0,0,0
ENSG00000265046,0,0,0,0,0,0,0,0
ENSG00000265052,0,0,0,1,0,0,0,0
ENSG00000265055,8,21,21,22,4,0,13,33
ENSG00000265056,0,0,0,0,0,0,0,0
ENSG00000265057,0,0,0,0,0,0,0,0
ENSG00000265060,0,0,0,0,0,0,0,0
ENSG00000265061,0,0,0,0,0,0,0,0
ENSG00000265064,0,0,0,0,0,0,0,0
ENSG00000265069,0,0,0,0,0,0,0,0
ENSG00000265073,0,0,0,0,0,0,0,3
ENSG00000265075,0,0,0,0,0,0,0,0
ENSG00000265078,0,0,0,0,25,10,2,0
ENSG00000265083,0,0,0,0,0,0,0,0
ENSG00000265089,0,0,0,0,0,0,0,0
ENSG00000265091,5,0,4,1,2,2,4,1
ENSG00000265092,0,0,0,0,0,0,0,0
ENSG00000265093,0,0,0,1,0,0,1,0
ENSG00000265094,0,0,0,0,0,0,0,0
ENSG00000265095,0,0,0,0,0,0,1,0
ENSG00000265096,0,2,3,0,3,0,0,0
ENSG00000265097,0,0,0,0,0,0,0,0
ENSG00000265098,0,0,0,0,0,0,0,0
ENSG00000265099,0,0,0,0,0,0,0,0
ENSG00000265100,14,19,12,31,24,4,32,30
ENSG00000265101,0,0,0,0,0,0,0,0
ENSG00000265102,0,3,8,9,0,1,1,3
ENSG00000265107,2,1,1,1,7,1,9,1
ENSG00000265110,0,0,0,0,0,0,0,0
ENSG00000265112,11,8,3,5,28,8,26,4
ENSG00000265113,1,1,1,0,2,0,2,1
ENSG00000265115,0,0,0,0,0,0,0,0
ENSG00000265118,0,0,0,0,1,0,0,0
ENSG00000265121,0,0,0,1,0,0,2,1
ENSG00000265123,3,0,0,0,25,9,3,0
ENSG00000265125,0,0,0,0,0,0,0,0
ENSG00000265126,0,0,0,0,0,0,0,0
ENSG00000265128,0,0,0,0,0,0,0,0
ENSG00000265134,1,0,0,0,0,1,1,0
ENSG00000265135,0,2,3,1,0,0,0,0
ENSG00000265136,0,0,0,0,0,0,0,0
ENSG00000265137,3,3,15,11,12,6,6,3
ENSG00000265139,0,0,0,0,0,0,0,0
ENSG00000265140,0,0,0,0,0,0,0,0
ENSG00000265141,0,0,0,0,6,3,0,0
ENSG00000265142,0,0,0,0,0,0,0,0
ENSG00000265144,0,0,0,0,0,0,0,2
ENSG00000265145,2,0,2,0,3,0,4,1
ENSG00000265148,6,15,32,21,14,10,14,23
ENSG00000265154,0,0,0,0,0,0,0,0
ENSG00000265158,4,0,0,0,9,1,12,0
ENSG00000265160,0,4,0,0,0,0,0,0
ENSG00000265163,0,0,0,0,0,0,0,0
ENSG00000265164,0,0,0,0,0,0,0,0
ENSG00000265165,0,0,0,0,0,0,0,0
ENSG00000265168,0,0,0,0,1,1,0,0
ENSG00000265170,0,0,0,0,0,0,0,0
ENSG00000265172,0,0,0,0,0,0,0,0
ENSG00000265174,0,0,0,0,0,0,0,0
ENSG00000265176,0,0,0,0,0,0,0,1
ENSG00000265178,0,0,1,5,1,0,0,1
ENSG00000265179,0,0,0,0,0,0,1,0
ENSG00000265180,0,0,0,0,0,0,0,0
ENSG00000265181,0,3,2,1,0,0,0,3
ENSG00000265182,1,4,1,0,4,3,5,0
ENSG00000265185,37,3,0,0,113,44,92,1
ENSG00000265188,0,2,0,0,0,0,0,0
ENSG00000265190,0,0,0,1,5,1,0,0
ENSG00000265193,0,0,0,0,0,0,0,0
ENSG00000265194,0,0,0,0,2,0,1,0
ENSG00000265195,0,0,0,1,0,0,0,1
ENSG00000265201,1,21,25,17,2,1,3,16
ENSG00000265203,0,1,0,1,0,0,0,0
ENSG00000265204,0,0,0,1,0,0,0,0
ENSG00000265205,0,0,0,0,0,0,0,0
ENSG00000265206,1,0,0,1,0,0,0,1
ENSG00000265210,0,0,0,0,0,0,0,0
ENSG00000265213,0,0,0,0,0,0,0,2
ENSG00000265214,0,0,0,0,0,0,0,0
ENSG00000265215,0,0,0,0,0,0,0,0
ENSG00000265217,0,0,0,0,3,0,1,0
ENSG00000265218,0,5,1,3,0,0,0,6
ENSG00000265222,0,3,5,3,1,0,0,0
ENSG00000265226,0,0,0,0,0,0,0,0
ENSG00000265227,0,0,0,0,0,0,0,0
ENSG00000265233,0,0,0,0,0,0,0,0
ENSG00000265236,0,0,0,0,0,0,0,0
ENSG00000265237,0,0,0,0,0,0,0,0
ENSG00000265240,0,0,0,0,0,0,0,0
ENSG00000265241,762,9858,11261,11129,2088,660,2254,9622
ENSG00000265243,0,0,0,0,0,0,0,0
ENSG00000265246,0,2,2,12,0,0,0,1
ENSG00000265247,0,0,0,0,0,0,0,0
ENSG00000265251,0,0,0,0,0,0,0,0
ENSG00000265252,0,0,0,0,3,1,7,0
ENSG00000265253,0,0,0,0,0,0,1,0
ENSG00000265254,0,10,10,21,1,0,1,15
ENSG00000265257,0,0,0,0,0,0,0,0
ENSG00000265258,0,0,0,0,0,0,0,0
ENSG00000265260,0,0,0,0,0,0,0,0
ENSG00000265261,0,0,0,0,0,0,0,0
ENSG00000265262,0,0,0,0,0,0,1,0
ENSG00000265265,0,0,0,0,0,0,0,0
ENSG00000265272,0,0,0,0,0,0,0,0
ENSG00000265273,1,8,3,8,2,1,1,9
ENSG00000265279,0,0,0,1,0,0,0,0
ENSG00000265281,0,0,0,0,0,0,0,0
ENSG00000265282,2,4,5,9,6,0,9,21
ENSG00000265284,0,0,0,0,0,0,0,0
ENSG00000265287,1,4,3,4,0,0,1,13
ENSG00000265289,0,0,0,0,0,0,0,0
ENSG00000265291,0,0,0,0,0,0,0,0
ENSG00000265293,0,0,0,0,0,0,0,0
ENSG00000265296,0,0,0,1,0,0,1,0
ENSG00000265298,0,0,0,0,0,0,0,0
ENSG00000265301,0,0,0,0,0,0,0,0
ENSG00000265303,0,0,0,0,0,0,0,0
ENSG00000265304,0,0,0,0,0,0,0,0
ENSG00000265306,0,0,0,0,0,0,0,0
ENSG00000265313,0,2,0,0,1,0,1,0
ENSG00000265315,0,0,0,0,0,0,0,0
ENSG00000265316,1,0,0,0,13,4,6,0
ENSG00000265319,0,0,0,0,0,0,0,0
ENSG00000265321,1,0,3,6,0,3,4,9
ENSG00000265322,0,0,0,0,0,0,0,0
ENSG00000265327,1,3,0,0,23,2,22,0
ENSG00000265328,0,0,0,0,0,0,0,0
ENSG00000265331,0,0,0,0,0,0,0,0
ENSG00000265333,0,0,0,0,0,0,0,0
ENSG00000265334,0,0,0,0,0,0,0,0
ENSG00000265337,2,0,0,0,0,0,0,0
ENSG00000265340,0,0,0,0,0,0,0,0
ENSG00000265342,4,9,4,22,5,2,5,11
ENSG00000265345,1,6,7,4,5,2,1,4
ENSG00000265347,0,0,0,0,0,0,0,0
ENSG00000265349,1,14,7,20,7,1,7,12
ENSG00000265352,0,0,0,0,0,0,0,0
ENSG00000265354,683,3111,3763,4208,1507,506,1602,3485
ENSG00000265355,0,0,0,0,0,0,0,1
ENSG00000265356,0,0,0,0,0,0,0,0
ENSG00000265357,0,0,0,0,0,0,0,0
ENSG00000265359,0,0,0,0,0,0,0,0
ENSG00000265366,0,2,5,3,0,0,1,2
ENSG00000265368,0,0,0,0,0,0,0,0
ENSG00000265369,0,4,14,9,0,0,0,16
ENSG00000265370,0,1,0,0,0,0,0,0
ENSG00000265372,0,0,0,0,0,0,0,0
ENSG00000265373,0,0,0,0,0,0,0,0
ENSG00000265374,0,0,0,1,0,0,0,0
ENSG00000265375,0,0,0,0,0,0,0,0
ENSG00000265376,0,0,0,0,0,0,0,0
ENSG00000265378,0,0,0,0,0,0,0,0
ENSG00000265380,0,0,0,0,0,0,0,0
ENSG00000265386,2,6,3,53,3,1,4,45
ENSG00000265388,0,1,0,0,0,0,0,0
ENSG00000265390,0,0,0,0,0,0,0,0
ENSG00000265392,0,0,0,0,0,0,0,0
ENSG00000265393,4,49,43,49,9,6,8,26
ENSG00000265394,0,0,0,0,0,1,0,1
ENSG00000265395,0,1,0,0,0,0,0,0
ENSG00000265396,0,0,0,0,0,0,0,0
ENSG00000265399,0,0,0,0,2,0,1,0
ENSG00000265400,0,0,0,0,0,0,0,0
ENSG00000265401,2,31,47,57,0,0,0,146
ENSG00000265402,0,0,1,0,0,0,0,0
ENSG00000265407,0,8,2,4,0,0,1,1
ENSG00000265408,0,0,0,0,0,0,0,0
ENSG00000265411,0,0,0,0,0,0,0,0
ENSG00000265413,4,29,44,24,6,6,14,9
ENSG00000265415,0,0,0,0,0,0,0,0
ENSG00000265417,0,3,2,0,3,4,2,3
ENSG00000265418,0,0,0,0,0,0,0,0
ENSG00000265420,0,0,0,0,0,0,0,0
ENSG00000265421,0,0,0,0,0,0,0,0
ENSG00000265422,0,0,0,0,0,0,0,0
ENSG00000265423,0,0,0,0,0,0,0,0
ENSG00000265425,0,0,0,0,0,0,0,0
ENSG00000265428,0,0,0,0,0,0,0,0
ENSG00000265429,0,0,0,0,0,0,0,0
ENSG00000265432,0,0,0,0,0,0,0,0
ENSG00000265433,0,0,0,0,0,0,0,0
ENSG00000265435,0,0,0,0,0,0,0,0
ENSG00000265437,0,0,0,0,1,0,0,1
ENSG00000265439,0,0,0,0,0,0,0,0
ENSG00000265442,1,0,0,0,0,0,0,0
ENSG00000265443,0,0,0,0,0,0,0,0
ENSG00000265444,0,0,0,0,0,0,0,0
ENSG00000265445,0,0,0,0,0,0,0,0
ENSG00000265450,0,0,0,0,0,0,0,0
ENSG00000265451,4,0,2,1,10,1,3,0
ENSG00000265452,0,4,7,9,5,0,1,3
ENSG00000265453,0,0,0,0,0,0,0,0
ENSG00000265456,0,0,0,0,0,0,0,0
ENSG00000265458,13,161,165,250,33,11,29,207
ENSG00000265460,0,0,0,0,0,0,0,0
ENSG00000265462,0,0,0,0,0,0,0,0
ENSG00000265465,0,0,0,0,0,0,1,0
ENSG00000265469,0,0,0,0,0,0,0,0
ENSG00000265470,0,0,0,0,0,0,0,0
ENSG00000265472,0,0,0,0,0,0,0,0
ENSG00000265474,0,0,0,0,0,0,0,0
ENSG00000265477,0,0,0,0,0,0,0,0
ENSG00000265478,0,6,13,9,2,0,5,11
ENSG00000265479,1,3,4,8,0,0,0,4
ENSG00000265480,0,1,0,4,1,0,0,11
ENSG00000265483,0,0,0,0,0,0,0,0
ENSG00000265484,0,0,0,0,0,0,0,0
ENSG00000265485,0,0,1,12,1,0,2,2
ENSG00000265486,0,0,0,0,1,0,0,0
ENSG00000265487,0,0,0,0,0,0,0,0
ENSG00000265489,0,0,1,5,0,0,0,6
ENSG00000265490,0,0,0,0,1,0,0,0
ENSG00000265491,661,1427,1559,1746,1648,505,1707,1386
ENSG00000265494,0,0,0,0,0,0,0,0
ENSG00000265496,0,1,0,0,0,0,0,0
ENSG00000265499,0,0,0,0,0,0,0,0
ENSG00000265503,0,0,0,0,0,0,0,0
ENSG00000265507,0,0,0,0,0,0,0,0
ENSG00000265510,0,0,0,0,0,0,0,0
ENSG00000265511,0,0,0,0,0,0,0,0
ENSG00000265514,0,0,0,0,0,3,0,0
ENSG00000265519,0,0,0,0,0,0,0,0
ENSG00000265520,0,0,0,0,0,0,0,1
ENSG00000265521,0,0,0,1,0,0,0,0
ENSG00000265526,0,0,0,0,0,2,0,0
ENSG00000265527,0,1,1,0,0,0,0,0
ENSG00000265531,0,0,0,0,0,0,0,0
ENSG00000265533,0,0,2,4,0,0,0,3
ENSG00000265535,0,0,0,0,0,0,0,0
ENSG00000265537,0,0,0,0,0,0,0,0
ENSG00000265538,0,0,0,0,0,0,0,0
ENSG00000265539,0,0,0,1,1,0,0,0
ENSG00000265541,0,0,0,0,0,0,0,0
ENSG00000265542,2,1,1,3,7,1,3,1
ENSG00000265544,0,0,0,0,0,0,0,0
ENSG00000265545,0,0,1,0,1,1,0,0
ENSG00000265547,0,0,0,0,0,0,0,2
ENSG00000265552,0,0,0,0,0,0,0,0
ENSG00000265554,0,0,0,1,1,0,0,0
